Date,Open,High,Low,Close*,Adj Close,Volume
"Jun 09, 2004",4972.34,5000.59,4945.24,4963.75,4963.75,33000
"Jun 08, 2004",4960.87,4970.39,4891.86,4962.63,4962.63,31000
"Jun 07, 2004",4927.5,4991.48,4905.53,4938.15,4938.15,31800
"Jun 04, 2004",4803.31,4902.27,4759.35,4889,4889,38400
"Jun 03, 2004",4972.27,5012.52,4789.63,4817.99,4817.99,34000
"Jun 02, 2004",4846.09,4946.15,4846.09,4923.69,4923.69,26400
"Jun 01, 2004",4792.01,4899.53,4792.01,4835.12,4835.12,30800
"May 31, 2004",4760.28,4830.08,4665.21,4759.62,4759.62,35000
"May 28, 2004",5026.92,5026.92,4821.59,4835.39,4835.39,37000
"May 27, 2004",5054.45,5107.6,5019.39,5058.55,5058.55,25000
"May 26, 2004",5116.58,5163.61,5049.21,5081.95,5081.95,31400
"May 25, 2004",5117.52,5143.93,4976.01,5102.22,5102.22,29000
"May 24, 2004",4993.45,5132.9,4993.45,5123.23,5123.23,26600
"May 21, 2004",4922.48,4978.56,4804.9,4961.57,4961.57,32200
"May 20, 2004",5048.17,5073.7,4912.17,4932.11,4932.11,37000
"May 19, 2004",4941.72,5059.89,4892.46,5006.1,5006.1,39600
"May 18, 2004",4547.7,4949.27,4547.7,4877.02,4877.02,37200
"May 17, 2004",5020.89,5020.89,4227.5,4505.16,4505.16,34000
"May 14, 2004",5409.34,5416.04,5043.99,5069.87,5069.87,49400
"May 13, 2004",5234.51,5487.34,5131.03,5399.47,5399.47,45200
"May 12, 2004",5296.25,5387.87,5296.25,5358.35,5358.35,28800
"May 11, 2004",5472.03,5472.03,5309.42,5325.9,5325.9,33200
"May 10, 2004",5628.61,5628.61,5501.17,5555.84,5555.84,24800
"May 07, 2004",5748.34,5748.34,5645.79,5669.58,5669.58,22800
"May 06, 2004",5749.98,5772.64,5739.26,5757.3,5757.3,25000
"May 05, 2004",5665.67,5695.18,5648.64,5686.19,5686.19,31400
"May 04, 2004",5616.41,5677.11,5616.41,5647.15,5647.15,22800
"May 03, 2004",5645.86,5645.86,5506,5584.99,5584.99,26800
"Apr 30, 2004",5674.76,5710.45,5632.99,5655.09,5655.09,25000
"Apr 29, 2004",5710.56,5710.56,5626.41,5668.43,5668.43,32600
"Apr 28, 2004",5709.43,5757.52,5659.83,5713.09,5713.09,26000
"Apr 27, 2004",5841.3,5841.3,5704.28,5712.28,5712.28,30600
"Apr 26, 2004",-,-,-,-,-,-
"Apr 23, 2004",5941.1,5979.25,5905.58,5925.58,5925.58,31200
"Apr 22, 2004",5888.17,5947.57,5863.6,5924.18,5924.18,23800
"Apr 21, 2004",5803.7,5890.02,5783.92,5876.42,5876.42,21400
"Apr 20, 2004",5814.88,5819.92,5765.38,5804.81,5804.81,20800
"Apr 19, 2004",5875.53,5895.17,5782.37,5800.54,5800.54,22000
"Apr 16, 2004",5870.41,5903.13,5843.77,5862.82,5862.82,23000
"Apr 15, 2004",5923.84,5927.04,5824.21,5843.97,5843.97,32400
"Apr 14, 2004",-,-,-,-,-,-
"Apr 13, 2004",5823.53,5920.18,5743.58,5904.52,5904.52,23400
"Apr 12, 2004",5856.44,5867.07,5760.25,5783.79,5783.79,19800
"Apr 09, 2004",-,-,-,-,-,-
"Apr 08, 2004",5824.37,5864.55,5783.74,5838.45,5838.45,28600
"Apr 07, 2004",5827.07,5860.67,5774.88,5815.13,5815.13,22800
"Apr 06, 2004",5886.02,5897.56,5780.94,5822.42,5822.42,27400
"Apr 05, 2004",5809.74,5905.35,5798.37,5838.02,5838.02,24000
"Apr 02, 2004",5762.81,5799.16,5700.6,5788.08,5788.08,33000
"Apr 01, 2004",5599.12,5750.29,5599.12,5740.85,5740.85,28400
"Mar 31, 2004",5513.12,5599.6,5493.12,5590.6,5590.6,26200
"Mar 30, 2004",5595.93,5608.31,5509.58,5520.44,5520.44,26600
"Mar 29, 2004",5538.52,5578.74,5495.31,5571.37,5571.37,27800
"Mar 26, 2004",5448.29,5552.34,5448.29,5528.94,5528.94,32400
"Mar 25, 2004",5403.38,5438.86,5368.88,5414.44,5414.44,27000
"Mar 24, 2004",5412.13,5435.4,5345.15,5395.28,5395.28,26600
"Mar 23, 2004",5356.97,5450.38,5324.78,5400.99,5400.99,31800
"Mar 22, 2004",5446.88,5446.88,5347.05,5365.4,5365.4,25400
"Mar 19, 2004",5410.48,5496.68,5386.62,5443.44,5443.44,30600
"Mar 18, 2004",5539.72,5540.68,5399.05,5414.94,5414.94,36000
"Mar 17, 2004",5545.83,5560.15,5482.63,5535.69,5535.69,33400
"Mar 16, 2004",5471.17,5551.92,5434.97,5525.09,5525.09,40800
"Mar 15, 2004",5745.06,5764.2,5505.98,5520.66,5520.66,38400
"Mar 12, 2004",5632.13,5735.94,5570.81,5700.4,5700.4,38400
"Mar 11, 2004",5737.69,5763.71,5634.4,5649.86,5649.86,36200
"Mar 10, 2004",5833.19,5833.19,5745.56,5759.29,5759.29,35000
"Mar 09, 2004",5923.35,5923.35,5794.82,5850.61,5850.61,37600
"Mar 08, 2004",5899.26,5951.03,5898.57,5935.19,5935.19,36400
"Mar 05, 2004",5834.37,5892.78,5818.77,5880.35,5880.35,37600
"Mar 04, 2004",5842.41,5872.75,5769.34,5815.87,5815.87,36200
"Mar 03, 2004",5830.77,5870.63,5792.97,5842.2,5842.2,39400
"Mar 02, 2004",-,-,-,-,-,-
"Mar 01, 2004",5649.3,5831.55,5649.3,5823.17,5823.17,32200
"Feb 27, 2004",5595.83,5683.29,5551.64,5667.51,5667.51,41600
"Feb 26, 2004",5639.83,5723.31,5556.31,5567.12,5567.12,34400
"Feb 25, 2004",5746.79,5746.79,5606.86,5618.15,5618.15,33800
"Feb 24, 2004",5686.81,5748.15,5606.84,5734.44,5734.44,42400
"Feb 23, 2004",5869.61,5875.23,5680.36,5698.04,5698.04,28600
"Feb 20, 2004",5847.97,5893.62,5770.87,5850.72,5850.72,41000
"Feb 19, 2004",6041.36,6041.36,5845.07,5855.1,5855.1,40400
"Feb 18, 2004",6060.14,6082.8,6018.81,6027.02,6027.02,31200
"Feb 17, 2004",6018.95,6058.99,5999.13,6035.8,6035.8,30800
"Feb 16, 2004",6025.85,6063.91,6001.57,6012.35,6012.35,30800
"Feb 13, 2004",5936.65,6017.01,5922.38,6011.66,6011.66,32800
"Feb 12, 2004",5973.71,5986.41,5886.98,5936.96,5936.96,37600
